bucket,confidence,currentBrand,fileId,guessedBrand,model,normalizedModel,oldBrand,previewUrl,reason,reviewStatus,rule,suggestedBrand,suggestionReason,title,viewerUrl
79xxx,medium,DO ROZPOZNANIA,1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU,STHOR,79772,79772,DO ROZPOZNANIA,https://drive.google.com/file/d/1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79772.pdf,https://drive.google.com/file/d/1WT1VTL1x6T2bgnO-MI6jzGtdyvUoOfbU/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1smd8rPu_--juSynsaGy4U19aGvpnpfo5,STHOR,79773,79773,DO ROZPOZNANIA,https://drive.google.com/file/d/1smd8rPu_--juSynsaGy4U19aGvpnpfo5/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79773.pdf,https://drive.google.com/file/d/1smd8rPu_--juSynsaGy4U19aGvpnpfo5/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5,STHOR,79774,79774,DO ROZPOZNANIA,https://drive.google.com/file/d/1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79774.pdf,https://drive.google.com/file/d/1_eh_Gvk100ooD00oM2xJWUGkz2xpiBv5/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR,STHOR,79775,79775,DO ROZPOZNANIA,https://drive.google.com/file/d/1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79775.pdf,https://drive.google.com/file/d/1ncrX6XI_f5ZTjfhQNjL0dxfGOD11OcGR/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH,STHOR,79781,79781,DO ROZPOZNANIA,https://drive.google.com/file/d/1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79781.pdf,https://drive.google.com/file/d/1xGN5aXMLmBS9Oez5MaaDz4Cdbrxp7aGH/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1B8exKPRSxus5LOozeySkp6hboiuiJVPR,STHOR,79782,79782,DO ROZPOZNANIA,https://drive.google.com/file/d/1B8exKPRSxus5LOozeySkp6hboiuiJVPR/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79782.pdf,https://drive.google.com/file/d/1B8exKPRSxus5LOozeySkp6hboiuiJVPR/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,156Om4VOz34PgcJbAl80bYQI2ZNex_N-5,STHOR,79783,79783,DO ROZPOZNANIA,https://drive.google.com/file/d/156Om4VOz34PgcJbAl80bYQI2ZNex_N-5/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79783.pdf,https://drive.google.com/file/d/156Om4VOz34PgcJbAl80bYQI2ZNex_N-5/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD,STHOR,79790,79790,DO ROZPOZNANIA,https://drive.google.com/file/d/1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79790.pdf,https://drive.google.com/file/d/1-cJTp-3gLckuqYXUiF2nB5EN7_IV83bD/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57,STHOR,79791,79791,DO ROZPOZNANIA,https://drive.google.com/file/d/1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79791.pdf,https://drive.google.com/file/d/1RDgSUx5QQp2iBZfM59QA83JSC3G3rX57/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA,STHOR,79792,79792,DO ROZPOZNANIA,https://drive.google.com/file/d/1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79792.pdf,https://drive.google.com/file/d/1hiYpSzaum14I5nN7Qx8PrjCFkIOtxLMA/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj,STHOR,79810,79810,DO ROZPOZNANIA,https://drive.google.com/file/d/1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79810.pdf,https://drive.google.com/file/d/1IGeuDJdRWyavHIa1DVgHL6b0Hp0N2sJj/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u,STHOR,79811,79811,DO ROZPOZNANIA,https://drive.google.com/file/d/1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79811.pdf,https://drive.google.com/file/d/1SJDMOySuYdxbDbLqIsb3KFE5W3-Onh9u/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB,STHOR,79812,79812,DO ROZPOZNANIA,https://drive.google.com/file/d/1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79812.pdf,https://drive.google.com/file/d/1GnycDL-VaZz2jCzgpL-4QG66IcJOWjkB/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY,STHOR,79880,79880,DO ROZPOZNANIA,https://drive.google.com/file/d/1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79880.pdf,https://drive.google.com/file/d/1tqVhbfpEXaDUlnHX7z-vswlXqFX7RSqY/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj,STHOR,79909,79909,DO ROZPOZNANIA,https://drive.google.com/file/d/19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79909.pdf,https://drive.google.com/file/d/19RR2Yg0-sIG9Ddz87ijj7MkXi0D_gBVj/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q,STHOR,79926,79926,DO ROZPOZNANIA,https://drive.google.com/file/d/1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79926.pdf,https://drive.google.com/file/d/1Z0CtjRwIv7_PWZZUCA-QhM3JWiD91J6Q/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk,STHOR,79927,79927,DO ROZPOZNANIA,https://drive.google.com/file/d/12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79927.pdf,https://drive.google.com/file/d/12dl-f_wTgEsqLh3WEaxVrz4e05NPm7bk/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,18R2EuJiu1myH467CO7hoPWik9aTXlPZb,STHOR,79928,79928,DO ROZPOZNANIA,https://drive.google.com/file/d/18R2EuJiu1myH467CO7hoPWik9aTXlPZb/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79928.pdf,https://drive.google.com/file/d/18R2EuJiu1myH467CO7hoPWik9aTXlPZb/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y,STHOR,79929,79929,DO ROZPOZNANIA,https://drive.google.com/file/d/1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79929.pdf,https://drive.google.com/file/d/1sMse9-Hat1pXyJLsCI78i6WatfxHZW2y/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t,STHOR,79930,79930,DO ROZPOZNANIA,https://drive.google.com/file/d/1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79930.pdf,https://drive.google.com/file/d/1bbdbBVwnVmB0uxvCftHiWYrpFRwkzo_t/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz,STHOR,79931,79931,DO ROZPOZNANIA,https://drive.google.com/file/d/1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79931.pdf,https://drive.google.com/file/d/1KWHeijyDAMVRWAliXZ2srYn5-pRLVufz/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz,STHOR,79932,79932,DO ROZPOZNANIA,https://drive.google.com/file/d/1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79932.pdf,https://drive.google.com/file/d/1o3MHIi2kYB80jeU1wifA0zsdVt-2oFoz/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo,STHOR,79933,79933,DO ROZPOZNANIA,https://drive.google.com/file/d/1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79933.pdf,https://drive.google.com/file/d/1gd9Nz54nKpiQYpjyilawfaqsIDPyG2Oo/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy,STHOR,79943,79943,DO ROZPOZNANIA,https://drive.google.com/file/d/1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79943.pdf,https://drive.google.com/file/d/1_kM_xNTFmQWoJiuDh8kBIVUQtceZBmEy/view?usp=drivesdk
79xxx,medium,DO ROZPOZNANIA,1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5,STHOR,79944,79944,DO ROZPOZNANIA,https://drive.google.com/file/d/1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5/preview,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,guessed_needs_confirmation,range_79_sthor,STHOR,Zakres 79xxx; w seedzie wiele potwierdzonych STHOR 79005/79030/791xx/79354.,Czesci_zamienne_79944.pdf,https://drive.google.com/file/d/1kBFEIljyiJlOkw-TJFXR84H3Ah79VCb5/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j,STHOR,80012,80012,DO ROZPOZNANIA,https://drive.google.com/file/d/1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80012.pdf,https://drive.google.com/file/d/1RtbNKhjVYmI-0Uso4DctNrE7kYv8B_6j/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg,STHOR,80022,80022,DO ROZPOZNANIA,https://drive.google.com/file/d/1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80022.pdf,https://drive.google.com/file/d/1NL0ZhypuI3CUYEwQ3nQl_EspbzZrXZYg/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR,STHOR,80032,80032,DO ROZPOZNANIA,https://drive.google.com/file/d/1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80032.pdf,https://drive.google.com/file/d/1hTH0QdGeWrAK3iRa7jBvZzHq3gAwZGJR/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF,STHOR,80042,80042,DO ROZPOZNANIA,https://drive.google.com/file/d/1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80042.pdf,https://drive.google.com/file/d/1RPaMXt4JnFsUHRqAqe8qxgNDpi305tfF/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl,STHOR,80052,80052,DO ROZPOZNANIA,https://drive.google.com/file/d/1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80052.pdf,https://drive.google.com/file/d/1OwAs6tnvieFF6ytDAYl9b82r23RhlbMl/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4,STHOR,80062,80062,DO ROZPOZNANIA,https://drive.google.com/file/d/1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80062.pdf,https://drive.google.com/file/d/1ngoh6c_TNP9PYSntpTRufBBOIZddqdi4/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n,STHOR,80072,80072,DO ROZPOZNANIA,https://drive.google.com/file/d/1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80072.pdf,https://drive.google.com/file/d/1HCQH_n7zdw0rmp6NW7ipwNcv1Fsdjd3n/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN,STHOR,80082,80082,DO ROZPOZNANIA,https://drive.google.com/file/d/18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80082.pdf,https://drive.google.com/file/d/18Rpu2Lt-VK2YrDs5m98jMmkBIAgqhMmN/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5,STHOR,80111,80111,DO ROZPOZNANIA,https://drive.google.com/file/d/14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80111.pdf,https://drive.google.com/file/d/14F0go5i4zJdwmIC43xzfGlVeLwGwKfU5/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-,STHOR,80220,80220,DO ROZPOZNANIA,https://drive.google.com/file/d/1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80220.pdf,https://drive.google.com/file/d/1s_ijsK1TE0gk22jFWiwM4PbGhEBUsWZ-/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1AYOMm5SlFuRG58nmvYsTbbUtcUZXCoaS,STHOR,80330,80330,DO ROZPOZNANIA,https://drive.google.com/file/d/1AYOMm5SlFuRG58nmvYsTbbUtcUZXCoaS/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80330.pdf,https://drive.google.com/file/d/1AYOMm5SlFuRG58nmvYsTbbUtcUZXCoaS/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1OkG0Rw0fb-LYn4uMjX4KuUlIDnSrzbJd,STHOR,80340,80340,DO ROZPOZNANIA,https://drive.google.com/file/d/1OkG0Rw0fb-LYn4uMjX4KuUlIDnSrzbJd/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80340.pdf,https://drive.google.com/file/d/1OkG0Rw0fb-LYn4uMjX4KuUlIDnSrzbJd/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1FRUBYIQ-4PPQ8RKusszoSrt1nOTND5I2,STHOR,80350,80350,DO ROZPOZNANIA,https://drive.google.com/file/d/1FRUBYIQ-4PPQ8RKusszoSrt1nOTND5I2/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80350.pdf,https://drive.google.com/file/d/1FRUBYIQ-4PPQ8RKusszoSrt1nOTND5I2/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1YFFEvIFDvbdyBGQs-jT3Vc5kCgTJofWq,STHOR,80412,80412,DO ROZPOZNANIA,https://drive.google.com/file/d/1YFFEvIFDvbdyBGQs-jT3Vc5kCgTJofWq/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80412.pdf,https://drive.google.com/file/d/1YFFEvIFDvbdyBGQs-jT3Vc5kCgTJofWq/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,19CInMFUNUxfd2UIICr0jgrvxW89tiGeY,STHOR,80450,80450,DO ROZPOZNANIA,https://drive.google.com/file/d/19CInMFUNUxfd2UIICr0jgrvxW89tiGeY/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80450.pdf,https://drive.google.com/file/d/19CInMFUNUxfd2UIICr0jgrvxW89tiGeY/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1RHfPOPZnGalzqo2VHgGLjZviV8ekhJyq,STHOR,80902,80902,DO ROZPOZNANIA,https://drive.google.com/file/d/1RHfPOPZnGalzqo2VHgGLjZviV8ekhJyq/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80902.pdf,https://drive.google.com/file/d/1RHfPOPZnGalzqo2VHgGLjZviV8ekhJyq/view?usp=drivesdk
80xxx,medium,DO ROZPOZNANIA,1zeNz-U4QxNr56jVF_emsTF5f3dASnHtZ,STHOR,80970,80970,DO ROZPOZNANIA,https://drive.google.com/file/d/1zeNz-U4QxNr56jVF_emsTF5f3dASnHtZ/preview,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,guessed_needs_confirmation,range_80_sthor,STHOR,Zakres 80xxx przypisany do STHOR po sąsiedztwie narzędziowym 78–80xxx.,Czesci_zamienne_80970.pdf,https://drive.google.com/file/d/1zeNz-U4QxNr56jVF_emsTF5f3dASnHtZ/view?usp=drivesdk
81xxx,medium,DO ROZPOZNANIA,1MjKZR_dH_vh--FcAhZ88RhnWegCo3ndR,YATO,81070,81070,DO ROZPOZNANIA,https://drive.google.com/file/d/1MjKZR_dH_vh--FcAhZ88RhnWegCo3ndR/preview,"Zakres 81–82xxx; w manifeście większość 82xxx to YATO, ale plik nie miał prefiksu YT.",guessed_needs_confirmation,range_81_82_yato,YATO,"Zakres 81–82xxx; w manifeście większość 82xxx to YATO, ale plik nie miał prefiksu YT.",Czesci_zamienne_81070.pdf,https://drive.google.com/file/d/1MjKZR_dH_vh--FcAhZ88RhnWegCo3ndR/view?usp=drivesdk
81xxx,medium,DO ROZPOZNANIA,1WVKdX7vVhkAZCVQmBuZTUxok744T9SzZ,YATO,81101,81101,DO ROZPOZNANIA,https://drive.google.com/file/d/1WVKdX7vVhkAZCVQmBuZTUxok744T9SzZ/preview,"Zakres 81–82xxx; w manifeście większość 82xxx to YATO, ale plik nie miał prefiksu YT.",guessed_needs_confirmation,range_81_82_yato,YATO,"Zakres 81–82xxx; w manifeście większość 82xxx to YATO, ale plik nie miał prefiksu YT.",Czesci_zamienne_81101.pdf,https://drive.google.com/file/d/1WVKdX7vVhkAZCVQmBuZTUxok744T9SzZ/view?usp=drivesdk
